"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out29/dstat_out_wf.csv -D vdb",,,,"Date:","16 Apr 2024 05:34:05 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 05:34:05
0,0,0,0,16-04 05:34:06
124.997,0,8439.826,0,16-04 05:34:07
31.010,0,1416.457,0,16-04 05:34:08
0,0,0,0,16-04 05:34:09
0,0,0,0,16-04 05:34:10
0,0,0,0,16-04 05:34:11
0,4.998,0,127.959,16-04 05:34:12
0,0,0,0,16-04 05:34:13
0,0,0,0,16-04 05:34:14
0,0,0,0,16-04 05:34:15
0,0,0,0,16-04 05:34:16
0,0,0,0,16-04 05:34:17
0,0,0,0,16-04 05:34:18
0,0,0,0,16-04 05:34:19
0,0,0,0,16-04 05:34:20
0,0,0,0,16-04 05:34:21
0,0,0,0,16-04 05:34:22
0,0,0,0,16-04 05:34:23
0,0,0,0,16-04 05:34:24
0,0,0,0,16-04 05:34:25
0,0,0,0,16-04 05:34:26
0,0,0,0,16-04 05:34:27
0,0,0,0,16-04 05:34:28
0,0,0,0,16-04 05:34:29
0,26.001,0,188.005,16-04 05:34:30
0,0,0,0,16-04 05:34:31
0,0,0,0,16-04 05:34:32
0,0,0,0,16-04 05:34:33
0,0,0,0,16-04 05:34:34
0,0,0,0,16-04 05:34:35
0,0,0,0,16-04 05:34:36
0,0,0,0,16-04 05:34:37
0,5.998,0,303.908,16-04 05:34:38
0,0,0,0,16-04 05:34:39
10.004,0,1148.515,0,16-04 05:34:40
68.003,0,8264.381,0,16-04 05:34:41
78.999,0,10111.891,0,16-04 05:34:42
87.002,0,11136.215,0,16-04 05:34:43
90.999,5.000,11647.877,40.000,16-04 05:34:44
85.000,0,10880.003,0,16-04 05:34:45
85.001,0,10752.151,0,16-04 05:34:46
84.922,0,10870.066,0,16-04 05:34:47
84.065,0,10760.327,0,16-04 05:34:48
95.002,6.000,12160.241,32.001,16-04 05:34:49
92.998,0,11903.766,0,16-04 05:34:50
100.001,0,12800.092,0,16-04 05:34:51
118.000,0,15103.976,0,16-04 05:34:52
102.000,0,13055.975,0,16-04 05:34:53
99.965,0,12795.460,0,16-04 05:34:54
108.039,0,13829.050,0,16-04 05:34:55
49.999,0,6399.864,0,16-04 05:34:56
20.000,0,2560.062,0,16-04 05:34:57
75.979,0,9725.307,0,16-04 05:34:58
97.023,0,12418.971,0,16-04 05:34:59
105.003,0,13440.412,0,16-04 05:35:00
100.001,0,12800.081,0,16-04 05:35:01
87.000,0,11135.981,0,16-04 05:35:02
90.999,0,11647.891,0,16-04 05:35:03
88.996,0,11391.443,0,16-04 05:35:04
103.002,0,13184.304,0,16-04 05:35:05
71.001,0,9088.171,0,16-04 05:35:06
79.995,0,10111.370,0,16-04 05:35:07
102.999,0,13183.855,0,16-04 05:35:08
92.006,0,11776.747,0,16-04 05:35:09
92.999,0,11903.918,0,16-04 05:35:10
74.001,0,9472.176,0,16-04 05:35:11
97.991,0,12414.838,0,16-04 05:35:12
92.009,0,11777.175,0,16-04 05:35:13
91.999,0,11775.906,0,16-04 05:35:14
87.001,0,11136.086,0,16-04 05:35:15
80.001,0,10240.116,0,16-04 05:35:16
90.999,0,11647.860,0,16-04 05:35:17
102.001,0,13056.116,0,16-04 05:35:18
67.999,0,8703.856,0,16-04 05:35:19
56.997,0,7295.672,0,16-04 05:35:20
76.004,0,9728.552,0,16-04 05:35:21
95.993,4.000,12287.155,11.999,16-04 05:35:22
44.003,0,5632.414,0,16-04 05:35:23
57.996,0,7423.527,0,16-04 05:35:24
64.004,0,8192.454,0,16-04 05:35:25
65.996,0,8447.475,0,16-04 05:35:26
58.995,1.000,7551.395,4.000,16-04 05:35:27
71.009,0,9089.186,0,16-04 05:35:28
100.002,0,12800.240,0,16-04 05:35:29
87.999,0,11263.877,0,16-04 05:35:30
63.001,0,8064.077,0,16-04 05:35:31
84.996,0,10879.533,0,16-04 05:35:32
80.004,0,10240.512,0,16-04 05:35:33
45.997,0,5887.662,0,16-04 05:35:34
69.003,0,8832.446,0,16-04 05:35:35
63.996,0,8063.513,0,16-04 05:35:36
39.003,0,4992.349,0,16-04 05:35:37
72.994,0,9343.264,0,16-04 05:35:38
80.000,0,10240.020,0,16-04 05:35:39
85.999,0,11007.934,0,16-04 05:35:40
67.002,0,8576.281,0,16-04 05:35:41
80.995,0,10367.337,0,16-04 05:35:42
91.007,0,11520.864,0,16-04 05:35:43
84.993,0,10879.088,0,16-04 05:35:44
115.009,0,14721.151,0,16-04 05:35:45
97.001,0,12416.100,0,16-04 05:35:46
98.000,0,12543.976,0,16-04 05:35:47
72.998,0,9343.706,0,16-04 05:35:48
66.002,0,8448.251,0,16-04 05:35:49
94.995,0,12159.356,0,16-04 05:35:50
91.004,0,11648.571,0,16-04 05:35:51
80.996,0,10367.430,0,16-04 05:35:52
84.005,0,10752.665,0,16-04 05:35:53
68.001,0,8704.087,0,16-04 05:35:54
61.999,0,7935.888,0,16-04 05:35:55
88.000,0,11264.050,0,16-04 05:35:56
101.992,0,13054.982,0,16-04 05:35:57
47.004,0,6016.493,0,16-04 05:35:58
59.000,0,7552.013,0,16-04 05:35:59
42.000,0,5375.980,0,16-04 05:36:00
43.998,0,5631.685,0,16-04 05:36:01
40.002,0,5120.279,0,16-04 05:36:02
106.995,0,13695.360,0,16-04 05:36:03
95.005,0,12160.612,0,16-04 05:36:04
95.994,0,12287.241,0,16-04 05:36:05
111.007,0,14080.850,0,16-04 05:36:06
26.000,0,3328.012,0,16-04 05:36:07
29.000,0,3712.022,0,16-04 05:36:08
27.997,0,3583.629,0,16-04 05:36:09
26.003,0,3328.329,0,16-04 05:36:10
21.998,0,2815.724,0,16-04 05:36:11
25.002,0,3200.281,0,16-04 05:36:12
28.000,0,3584.006,0,16-04 05:36:13
89.000,0,11391.941,0,16-04 05:36:14
86.994,0,11135.195,0,16-04 05:36:15
88.006,0,11136.787,0,16-04 05:36:16
93.994,0,12031.271,0,16-04 05:36:17
93.006,0,11904.736,0,16-04 05:36:18
72.001,0,9216.085,0,16-04 05:36:19
75.000,0,9599.956,0,16-04 05:36:20
90.995,0,11647.385,0,16-04 05:36:21
71.004,0,9088.512,0,16-04 05:36:22
72.998,0,9343.786,0,16-04 05:36:23
83.001,0,10624.066,0,16-04 05:36:24
74.000,0,9471.943,0,16-04 05:36:25
107.001,0,13696.171,0,16-04 05:36:26
116.999,0,14975.930,0,16-04 05:36:27
145.999,0,18687.845,0,16-04 05:36:28
92.000,0,11775.979,0,16-04 05:36:29
95.001,0,12160.188,0,16-04 05:36:30
129.999,0,16639.928,0,16-04 05:36:31
109.001,0,13952.069,0,16-04 05:36:32
64.000,0,8192.028,0,16-04 05:36:33
54.000,0,6911.972,0,16-04 05:36:34
78.000,0,9984.020,0,16-04 05:36:35
101.999,0,12927.910,0,16-04 05:36:36
108.001,0,13824.080,0,16-04 05:36:37
87.999,0,11263.931,0,16-04 05:36:38
84.000,0,10752.038,0,16-04 05:36:39
95.980,0,12285.427,0,16-04 05:36:40
81.018,0,10370.288,0,16-04 05:36:41
118.001,0,14976.084,0,16-04 05:36:42
105.000,0,13439.944,0,16-04 05:36:43
76.999,0,9855.889,0,16-04 05:36:44
58.000,0,7424.020,0,16-04 05:36:45
41.001,0,5248.144,0,16-04 05:36:46
46.998,0,6015.806,0,16-04 05:36:47
34.000,0,4352.061,0,16-04 05:36:48
21.000,0,2688.037,0,16-04 05:36:49
20.000,0,2559.996,0,16-04 05:36:50
23.000,0,2815.961,0,16-04 05:36:51
21.000,0,2688.027,0,16-04 05:36:52
24.000,0,3071.983,0,16-04 05:36:53
21.000,0,2688.012,0,16-04 05:36:54
28.000,0,3583.937,0,16-04 05:36:55
31.000,0,3967.947,0,16-04 05:36:56
99.002,0,12672.217,0,16-04 05:36:57
88.001,0,11264.148,0,16-04 05:36:58
111.000,0,14207.942,0,16-04 05:36:59
64.000,0,8191.950,0,16-04 05:37:00
61.000,0,7807.941,0,16-04 05:37:01
54.000,0,6912.046,0,16-04 05:37:02
84.000,0,10752.057,0,16-04 05:37:03
90.000,0,11387.937,0,16-04 05:37:04
89.000,0,11391.975,0,16-04 05:37:05
56.999,0,7167.920,0,16-04 05:37:06
114.002,0,14464.195,0,16-04 05:37:07
78.000,0,9983.937,0,16-04 05:37:08
77.999,0,9983.881,0,16-04 05:37:09
66.000,0,8448.049,0,16-04 05:37:10
78.999,0,9855.929,0,16-04 05:37:11
58.997,0,7551.610,0,16-04 05:37:12
62.001,0,7936.098,0,16-04 05:37:13
57.003,0,7296.435,0,16-04 05:37:14
130.998,0,16767.739,0,16-04 05:37:15
77.000,0,9855.995,0,16-04 05:37:16
96.001,0,12160.132,0,16-04 05:37:17
124.999,0,15999.825,0,16-04 05:37:18
137.000,0,17535.955,0,16-04 05:37:19
76.999,0,9855.898,0,16-04 05:37:20
91.002,0,11648.276,0,16-04 05:37:21
67.998,0,8703.776,0,16-04 05:37:22
33.001,0,4224.076,0,16-04 05:37:23
45.000,0,5760.059,0,16-04 05:37:24
57.000,0,7295.970,0,16-04 05:37:25
64.999,0,8319.929,0,16-04 05:37:26
61.999,0,7935.932,0,16-04 05:37:27
34.001,0,4352.085,0,16-04 05:37:28
95.999,0,12159.864,0,16-04 05:37:29
101.001,0,12928.151,0,16-04 05:37:30
96.000,0,12288.038,0,16-04 05:37:31
85.000,0,10879.975,0,16-04 05:37:32
62.999,0,8063.924,0,16-04 05:37:33
87.001,0,11136.093,0,16-04 05:37:34
95.001,0,12160.109,0,16-04 05:37:35
99.999,0,12799.881,0,16-04 05:37:36
57.001,0,7296.065,0,16-04 05:37:37
54.999,0,7039.904,0,16-04 05:37:38
137.998,0,17663.785,0,16-04 05:37:39
112.001,0,14336.177,0,16-04 05:37:40
137.000,0,17408.003,0,16-04 05:37:41
112.000,0,14335.971,0,16-04 05:37:42
106.996,0,13695.448,0,16-04 05:37:43
95.004,0,12032.509,0,16-04 05:37:44
48.001,0,6144.089,0,16-04 05:37:45
44.999,0,5759.904,0,16-04 05:37:46
29.000,0,3711.986,0,16-04 05:37:47
31.000,0,3968.055,0,16-04 05:37:48
31.000,0,3968.001,0,16-04 05:37:49
73.999,0,9471.916,0,16-04 05:37:50
128.001,0,16384.103,0,16-04 05:37:51
101.000,3.000,12928.024,12.000,16-04 05:37:52
72.000,0,9215.999,0,16-04 05:37:53
79.000,0,10112.052,0,16-04 05:37:54
35.000,0,4479.967,0,16-04 05:37:55
80.999,0,10367.838,0,16-04 05:37:56
89.001,1.000,11264.091,4.000,16-04 05:37:57
128.994,0,16511.255,0,16-04 05:37:58
117.006,0,14976.746,0,16-04 05:37:59
89.999,0,11519.930,0,16-04 05:38:00
99.999,0,12799.882,0,16-04 05:38:01
71.001,0,9088.089,0,16-04 05:38:02
70.000,0,8960.005,0,16-04 05:38:03
81.001,0,10368.076,0,16-04 05:38:04
124.000,0,15871.970,0,16-04 05:38:05
122.997,0,15743.613,0,16-04 05:38:06
93.002,0,11904.296,0,16-04 05:38:07
76.000,0,9727.981,0,16-04 05:38:08
69.999,0,8959.865,0,16-04 05:38:09
85.002,0,10880.264,0,16-04 05:38:10
121.000,0,15487.991,0,16-04 05:38:11
112.000,0,14207.966,0,16-04 05:38:12
92.999,0,11903.934,0,16-04 05:38:13
117.001,0,14976.124,0,16-04 05:38:14
93.998,0,12031.729,0,16-04 05:38:15
72.001,0,9216.170,0,16-04 05:38:16
92.000,0,11776.054,0,16-04 05:38:17
96.999,0,12415.882,0,16-04 05:38:18
83.000,0,10623.945,0,16-04 05:38:19
67.000,0,8575.978,0,16-04 05:38:20
91.000,0,11647.999,0,16-04 05:38:21
79.001,0,9984.182,0,16-04 05:38:22
44.000,0,5631.948,0,16-04 05:38:23
59.000,0,7551.945,0,16-04 05:38:24
78.998,0,10111.791,0,16-04 05:38:25
104.004,0,13312.520,0,16-04 05:38:26
89.999,0,11519.894,0,16-04 05:38:27
92.000,0,11775.961,0,16-04 05:38:28
71.000,0,9088.040,0,16-04 05:38:29
77.000,0,9855.989,0,16-04 05:38:30
85.987,0,11006.368,0,16-04 05:38:31
91.007,0,11648.935,0,16-04 05:38:32
67.004,0,8576.470,0,16-04 05:38:33
92.001,0,11776.106,0,16-04 05:38:34
79.002,0,10112.225,0,16-04 05:38:35
130.998,0,16767.724,0,16-04 05:38:36
142.001,0,18176.081,0,16-04 05:38:37
114.000,0,14464.062,0,16-04 05:38:38
88.000,0,11264.023,0,16-04 05:38:39
88.999,0,11391.877,0,16-04 05:38:40
78.001,0,9984.092,0,16-04 05:38:41
74.970,0,9596.154,0,16-04 05:38:42
120.046,0,15365.868,0,16-04 05:38:43
90.000,0,11519.982,0,16-04 05:38:44
101.999,0,13055.897,0,16-04 05:38:45
87.001,0,11136.161,0,16-04 05:38:46
89.000,0,11391.944,0,16-04 05:38:47
89.998,0,11519.746,0,16-04 05:38:48
59.002,0,7552.263,0,16-04 05:38:49
47.000,0,5888.001,0,16-04 05:38:50
57.001,0,7296.088,0,16-04 05:38:51
44.999,0,5759.883,0,16-04 05:38:52
62.001,0,7936.167,0,16-04 05:38:53
143.999,0,18431.894,0,16-04 05:38:54
120.000,0,15359.984,0,16-04 05:38:55
133.000,0,17023.945,0,16-04 05:38:56
100.001,0,12800.135,0,16-04 05:38:57
87.999,0,11263.922,0,16-04 05:38:58
112.001,0,14336.091,0,16-04 05:38:59
61.995,0,7935.394,0,16-04 05:39:00
86.006,0,11008.789,0,16-04 05:39:01
49.000,0,6272.028,0,16-04 05:39:02
71.999,0,9215.834,0,16-04 05:39:03
72.999,0,9343.899,0,16-04 05:39:04
90.999,0,11647.919,0,16-04 05:39:05
106.002,0,13440.224,0,16-04 05:39:06
70.999,0,9087.881,0,16-04 05:39:07
44.001,0,5632.070,0,16-04 05:39:08
61.000,0,7807.953,0,16-04 05:39:09
100.000,0,12800.014,0,16-04 05:39:10
96.000,0,12288.041,0,16-04 05:39:11
58.988,0,7550.470,0,16-04 05:39:12
79.999,0,10239.920,0,16-04 05:39:13
72.014,0,9217.764,0,16-04 05:39:14
88.994,0,11391.206,0,16-04 05:39:15
88.974,0,11388.686,0,16-04 05:39:16
72.997,0,9343.667,0,16-04 05:39:17
78.029,0,9987.684,0,16-04 05:39:18
74.967,0,9595.732,0,16-04 05:39:19
76.034,0,9732.340,0,16-04 05:39:20
74.991,0,9470.886,0,16-04 05:39:21
116.021,0,14850.631,0,16-04 05:39:22
133.998,0,17151.681,0,16-04 05:39:23
131.991,0,16894.820,0,16-04 05:39:24
72.006,0,9216.782,0,16-04 05:39:25
86.997,0,11135.603,0,16-04 05:39:26
90.004,0,11520.488,0,16-04 05:39:27
85.992,0,11007.026,0,16-04 05:39:28
85.006,0,10880.814,0,16-04 05:39:29
90.998,0,11647.781,0,16-04 05:39:30
94.002,0,12032.202,0,16-04 05:39:31
88.998,0,11391.724,0,16-04 05:39:32
80.004,0,10240.508,0,16-04 05:39:33
71.998,0,9215.744,0,16-04 05:39:34
71.001,0,9088.130,0,16-04 05:39:35
51.997,0,6655.555,0,16-04 05:39:36
112.007,0,14208.927,0,16-04 05:39:37
121.998,0,15615.708,0,16-04 05:39:38
77.000,0,9856.033,0,16-04 05:39:39
70.001,0,8960.067,0,16-04 05:39:40
71.002,0,8960.207,0,16-04 05:39:41
68.998,0,8831.790,0,16-04 05:39:42
100.001,0,12800.105,0,16-04 05:39:43
101.993,0,13055.156,0,16-04 05:39:44
90.005,0,11520.618,0,16-04 05:39:45
79.995,0,10239.363,0,16-04 05:39:46
90.007,0,11520.938,0,16-04 05:39:47
87.001,0,11136.112,0,16-04 05:39:48
132.983,0,16893.807,0,16-04 05:39:49
67.987,0,8702.321,0,16-04 05:39:50
50.012,0,6401.495,0,16-04 05:39:51
98.005,0,12544.596,0,16-04 05:39:52
70.995,0,9087.371,0,16-04 05:39:53
28.003,0,3584.410,0,16-04 05:39:54
32.000,0,4095.952,0,16-04 05:39:55
34.001,0,4352.107,0,16-04 05:39:56
42.998,0,5503.720,0,16-04 05:39:57
89.001,0,11392.144,0,16-04 05:39:58
87.999,0,11263.868,0,16-04 05:39:59
57.002,0,7296.255,0,16-04 05:40:00
72.993,0,9343.159,0,16-04 05:40:01
91.008,0,11648.989,0,16-04 05:40:02
131.998,0,16895.718,0,16-04 05:40:03
109.998,0,14079.799,0,16-04 05:40:04
116.999,0,14975.900,0,16-04 05:40:05
82.999,0,10623.924,0,16-04 05:40:06
118.001,0,15104.141,0,16-04 05:40:07
79.002,0,9984.290,0,16-04 05:40:08
82.992,0,10622.999,0,16-04 05:40:09
109.008,0,13953.043,0,16-04 05:40:10
73.000,0,9344.002,0,16-04 05:40:11
88.002,0,11264.243,0,16-04 05:40:12
99.987,0,12798.390,0,16-04 05:40:13
85.010,0,10881.300,0,16-04 05:40:14
53.996,0,6911.542,0,16-04 05:40:15
