"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out29/dstat_out_upload.csv -D vdb",,,,"Date:","16 Apr 2024 05:30:23 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 05:30:23
0,1.998,0,7.993,16-04 05:30:24
0,0,0,0,16-04 05:30:25
0,0,0,0,16-04 05:30:26
0,0,0,0,16-04 05:30:27
0,19.998,0,239.972,16-04 05:30:28
0,0,0,0,16-04 05:30:29
0,0,0,0,16-04 05:30:30
0,0,0,0,16-04 05:30:31
0,15.997,0,7658.719,16-04 05:30:32
0,160.010,0,124407.790,16-04 05:30:33
0,36.002,0,33841.670,16-04 05:30:34
1.000,232.987,4.000,188365.705,16-04 05:30:35
1.001,208.211,4.004,171201.844,16-04 05:30:36
1.000,238.989,4.000,217050.032,16-04 05:30:37
0.999,431.445,3.995,428397.374,16-04 05:30:38
0,480.141,0,491804.666,16-04 05:30:39
0,395.969,0,402464.400,16-04 05:30:40
0,0,0,0,16-04 05:30:41
0,0,0,0,16-04 05:30:42
0,3.000,0,19.997,16-04 05:30:43
0,0,0,0,16-04 05:30:44
0,19.018,0,18449.332,16-04 05:30:45
0,291.710,0,271158.088,16-04 05:30:46
0,165.169,0,153756.908,16-04 05:30:47
0,250.717,0,238370.666,16-04 05:30:48
0,561.574,0,573001.381,16-04 05:30:49
0,491.607,0,502382.207,16-04 05:30:50
0,127.995,0,131067.298,16-04 05:30:51
0,0,0,0,16-04 05:30:52
0,10.012,0,140.170,16-04 05:30:53
0,0,0,0,16-04 05:30:54
0,168.153,0,172188.461,16-04 05:30:55
0,201.822,0,204635.155,16-04 05:30:56
1.000,208.980,4.000,212972.091,16-04 05:30:57
0,227.935,0,229386.787,16-04 05:30:58
0,239.095,0,244832.775,16-04 05:30:59
0,383.980,0,393196.008,16-04 05:31:00
0,576.580,0,590418.284,16-04 05:31:01
0,68.926,0,68534.640,16-04 05:31:02
0,5.000,0,72.007,16-04 05:31:03
0,26.000,0,104.000,16-04 05:31:04
0,0,0,0,16-04 05:31:05
0,232.034,0,237603.060,16-04 05:31:06
0,232.774,0,237338.045,16-04 05:31:07
0,100.996,0,96296.254,16-04 05:31:08
0,155.109,0,157806.512,16-04 05:31:09
0,250.842,0,253792.069,16-04 05:31:10
0,347.929,0,354231.346,16-04 05:31:11
0,526.098,0,535651.712,16-04 05:31:12
0,397.002,0,402538.307,16-04 05:31:13
0,0,0,0,16-04 05:31:14
0,0,0,0,16-04 05:31:15
0,0,0,0,16-04 05:31:16
0,0,0,0,16-04 05:31:17
0,264.027,0,254098.247,16-04 05:31:18
0,249.003,0,253954.936,16-04 05:31:19
0,133.996,0,136179.837,16-04 05:31:20
0,130.997,0,134149.026,16-04 05:31:21
0.997,374.957,3.989,366596.592,16-04 05:31:22
0,540.489,0,548326.407,16-04 05:31:23
0,461.034,0,467062.742,16-04 05:31:24
0,0,0,0,16-04 05:31:25
0,0,0,0,16-04 05:31:26
0,0,0,0,16-04 05:31:27
0,3.000,0,20.000,16-04 05:31:28
0,0,0,0,16-04 05:31:29
0,272.546,0,270959.122,16-04 05:31:30
0,63.998,0,63493.964,16-04 05:31:31
0,202.007,0,206847.152,16-04 05:31:32
0,276.996,0,278579.677,16-04 05:31:33
0,163.004,0,162827.961,16-04 05:31:34
0,522.975,0,514871.797,16-04 05:31:35
0,575.990,0,581797.923,16-04 05:31:36
0,35.035,0,32800.675,16-04 05:31:37
0,17.983,0,155.850,16-04 05:31:38
0,0,0,0,16-04 05:31:39
0,0,0,0,16-04 05:31:40
0,58.001,0,54272.827,16-04 05:31:41
0,221.993,0,224248.914,16-04 05:31:42
0,279.996,0,278571.920,16-04 05:31:43
0,286.004,0,286724.051,16-04 05:31:44
0,0,0,0,16-04 05:31:45
0.999,397.581,3.996,401999.989,16-04 05:31:46
0,519.034,0,519186.057,16-04 05:31:47
0,399.622,0,394982.346,16-04 05:31:48
0,4.000,0,80.001,16-04 05:31:49
0,0,0,0,16-04 05:31:50
0,0,0,0,16-04 05:31:51
0,26.020,0,22741.417,16-04 05:31:52
0,273.043,0,264073.159,16-04 05:31:53
1.000,270.011,4.000,272386.891,16-04 05:31:54
0,112.996,0,108540.479,16-04 05:31:55
0,187.819,0,192334.446,16-04 05:31:56
0,488.025,0,490149.570,16-04 05:31:57
0,520.974,0,518482.619,16-04 05:31:58
0,281.993,0,275545.182,16-04 05:31:59
0,0,0,0,16-04 05:32:00
0,0,0,0,16-04 05:32:01
0,0,0,0,16-04 05:32:02
0,99.102,0,88719.706,16-04 05:32:03
0,205.783,0,197963.649,16-04 05:32:04
0,287.007,0,286727.423,16-04 05:32:05
363.013,163.006,47597.740,162821.952,16-04 05:32:06
496.007,159.002,62976.841,162818.173,16-04 05:32:07
280.027,101.326,35607.680,95338.237,16-04 05:32:08
2.188,461.567,157.502,468164.772,16-04 05:32:09
293.963,486.939,38675.143,489410.538,16-04 05:32:10
706.035,128.006,89512.443,126922.300,16-04 05:32:11
270.962,0,34363.184,0,16-04 05:32:12
0,92.099,0,78051.813,16-04 05:32:13
0.999,446.564,3.996,439850.083,16-04 05:32:14
0,496.455,0,504270.213,16-04 05:32:15
1.000,485.033,8.001,487457.030,16-04 05:32:16
80.923,386.634,6957.414,376475.617,16-04 05:32:17
37.000,471.997,3531.976,451700.951,16-04 05:32:18
2.002,409.350,96.082,390117.939,16-04 05:32:19
2.997,446.563,319.687,440248.872,16-04 05:32:20
18.002,565.063,1792.201,566671.515,16-04 05:32:21
90.084,186.174,9224.598,184155.644,16-04 05:32:22
137.872,55.948,16464.676,52650.996,16-04 05:32:23
39.037,346.329,4696.459,341095.847,16-04 05:32:24
5.994,447.550,495.502,452129.692,16-04 05:32:25
2.000,470.021,256.011,466964.540,16-04 05:32:26
116.979,409.926,13785.522,400567.992,16-04 05:32:27
114.022,5.001,14202.774,80.016,16-04 05:32:28
15.000,164.003,1676.028,156418.583,16-04 05:32:29
1.000,479.988,4.000,483444.236,16-04 05:32:30
5.004,480.431,640.574,483761.499,16-04 05:32:31
